fadE	fadR	fadI	fabB	fabR	fabA	fadJ	uspA	fadB	arcA	fadD	fadA	fadL	puuD	ydeA	puuR	rpsJ	betB	betI	betT	betA	ybdN	rplB	rplV	ackA	hybD	hybB	uvrA	hybE	lldP	lldR	lldD	appA	appB	appY	appC	yccB	hyaD	hyaA	hyaB	iscR	hyaF	hyaE	hyaC	narP	narL	napC	napG	napF	napB	napD	modE	napA	napH	ccmC	ccmE	ccmH	ccmF	flhC	ccmA	ccmB	flhD	ccmG	ccmD	nrfC	nrfD	nrfF	nrfE	nrfG	nrfA	nrfB	mdh	glpC	glpB	glpA	fliF	flgE	hdfR	gltK	ygbK	flgI	flgC	ppdB	fliI	recC	gltI	fliL	ycgR	flgJ	hybC	flhA	flgF	fliR	fliG	flhE	ppdA	fliP	flgM	fliO	fliE	flgA	ygdB	fliT	gltJ	flgB	fliM	fliN	ppdC	hybG	hybO	flhB	fliK	gltL	fliD	flgG	fliJ	flgH	fliQ	hybA	fliH	yhjH	flgN	fliS	flgD	hybF	glpR	ydhX	ydhT	oppF	ydhU	cydC	fdnI	cydD	glpD	ydhY	hydN	oppC	lrhA	fdnG	yecR	oppB	moeB	oppD	moeA	oppA	fdnH	qseB	ydhV	ydhW	ytfE	hcp	yeaR	hcr	fnr	fdhF	ubiA	ubiC	focA	nuoN	nuoI	nuoJ	norV	nuoH	dmsC	nuoM	dmsA	nuoB	nuoK	nuoE	nuoL	nuoC	dmsB	nuoF	norW	nuoG	nuoA	ynfG	iraM	dcuS	rpmC	rplC	rpsQ	dmsD	rpsS	rplW	tpx	ynfH	rplD	dcuC	ynfF	ynfE	rpsC	puuA	rplP	narX	fumB	pflB	frdD	dcuR	frdA
0.3075072	0.6325951	0.1168024	0.1736446	0.6115855	0.1174339	0.1507907	0.3143080	0.0942993	0.6502100	0.3447554	0.0001252	0.2085890	0.0301349	0.0001142	0.0525801	0.0436786	0.3665457	0.0212007	0.3783867	0.7007221	0.6603741	0.4553443	0.3023403	0.3284010	0.0714223	0.1718652	0.0190486	0.0993988	0.7075639	0.3019560	0.2822457	0.4839701	0.4350107	0.3860518	0.3926520	0.3676259	0.4649873	0.2490885	0.3377137	0.8080311	0.4827367	0.4648494	0.0180318	0.6998998	0.4536990	0.2269837	0.4615159	0.1032238	0.2733348	0.4463755	0.6044204	0.0305741	0.3758683	0.6439346	0.2186845	0.5512432	0.7365108	0.4311251	0.6682289	0.5646224	0.7132702	0.6544644	0.5358248	0.5787604	0.4728266	0.5028151	0.4067347	0.4277479	0.5638417	0.6638790	0.1861326	0.0579568	0.1291875	0.3045305	0.7478939	0.5988631	0.6449943	0.7178927	0.6351876	0.6377748	0.2782175	0.5298789	0.5555186	0.7164602	0.6896980	0.0692289	0.6299193	0.5819875	0.4654010	0.5833234	0.3659253	0.2474189	0.5265970	0.2152841	0.4151011	0.4273472	0.5934557	0.3480635	0.4274141	0.5046069	0.5214845	0.3936017	0.5989732	0.3222358	0.2819917	0.2659272	0.8035495	0.0576142	0.1427851	0.5263591	0.5586914	0.5216126	0.4563449	0.7058361	0.1532723	0.7008057	0.3702958	0.0833590	0.2059877	0.4217183	0.4851790	0.6705212	0.3274450	0.0035651	0.6884717	0.6244567	0.6416472	0.0481965	0.3708013	0.6221628	0.3962039	0.8565186	0.2669926	0.1535764	0.5971230	0.1986225	0.7678654	0.2180249	0.6771295	0.0352069	0.2987025	0.0396693	0.3352458	0.5053521	0.5171378	0.7197095	0.1584353	0.0586088	0.0016394	0.5604258	0.6275168	0.3462493	0.4008543	0.6105005	0.0189420	0.0041682	0.5914482	0.2619276	0.3734556	0.2912414	0.3154216	0.0685011	0.2603855	0.7737771	0.0039223	0.6827692	0.4010285	0.1766934	0.4799006	0.2226060	0.4070476	0.2117245	0.5650878	0.0696746	0.5267521	0.1341036	0.5309290	0.1022370	0.0008599	0.0741200	0.0672097	0.1420936	0.1844211	0.1249713	0.1838134	0.2339437	0.3307173	0.3035200	0.2010875	0.2973156	0.3179669	0.2627971	0.4932683	0.5286959	0.3299309	0.8075764	0.4443168	0.0411626	0.1921490
0.1252854	0.8870340	0.0927204	0.2645967	0.4772183	0.3480257	0.0749861	0.2710636	0.0623994	0.5501053	0.1832571	0.0001889	0.2864486	0.1536660	0.2581164	0.0485992	0.3002647	0.4433102	0.0325107	0.5520465	0.7716054	0.6127166	0.5331515	0.1102322	0.1557384	0.1196176	0.1386902	0.0258289	0.1960232	0.5958825	0.2725634	0.2173787	0.5586586	0.5534546	0.5579899	0.4911497	0.2932643	0.4285827	0.3858764	0.3444564	0.6048026	0.4430164	0.3765190	0.0450324	0.6369747	0.4812445	0.4901451	0.3601396	0.2203763	0.3600194	0.4946387	0.5897578	0.0036124	0.3041725	0.7037815	0.2610331	0.5408316	0.5152289	0.4536219	0.6793315	0.6912408	0.5689036	0.6012232	0.5008337	0.6700334	0.3492821	0.4690044	0.4624160	0.4513541	0.6017814	0.5772361	0.1136302	0.2019166	0.0995437	0.4917159	0.6049486	0.3660808	0.5718975	0.6308678	0.3967062	0.5281217	0.3059233	0.3940786	0.4562686	0.7540118	0.6584699	0.2907084	0.6149010	0.6232246	0.4451823	0.6168253	0.5501695	0.1048013	0.4429281	0.3809355	0.3570951	0.6171745	0.6636046	0.4292456	0.1598494	0.4024489	0.2957252	0.5035489	0.7213167	0.3187393	0.0358631	0.5390751	0.7360744	0.0556639	0.0909133	0.4330542	0.3110986	0.5846551	0.2885298	0.5331474	0.0462025	0.6748596	0.2026437	0.0558096	0.0718712	0.5746677	0.4538261	0.7176063	0.3546871	0.0089139	0.6314695	0.4496688	0.4467406	0.2212496	0.6179748	0.3301571	0.0562583	0.6443294	0.1967874	0.0301886	0.5998076	0.1667962	0.7109110	0.4307512	0.8084771	0.0061488	0.6085663	0.0285925	0.4932143	0.3916477	0.6073109	0.6452117	0.1581074	0.0464384	0.0000577	0.5680761	0.5580554	0.4411304	0.2897442	0.8167968	0.0047699	0.0058382	0.5424287	0.3007913	0.3673882	0.2837938	0.3179435	0.3121278	0.1540087	0.7126216	0.0004871	0.7882934	0.4427112	0.2080971	0.3509114	0.1336700	0.0488859	0.4031181	0.3968149	0.2598874	0.6030376	0.0942568	0.7593776	0.0780399	0.0009217	0.1058808	0.4082684	0.5278800	0.0554234	0.1304456	0.1737323	0.0828999	0.4001285	0.4603791	0.2939282	0.0525203	0.4877010	0.4610569	0.2171840	0.2782204	0.2171526	0.5718598	0.1951174	0.0093194	0.2446153
0.1937060	0.6204287	0.1263627	0.4102094	0.5596521	0.7212197	0.1425016	0.2972570	0.0909243	0.4437981	0.3313616	0.0140583	0.1538538	0.0036736	0.1495438	0.0910580	0.1985465	0.3609061	0.1120810	0.3856586	0.7763257	0.6026623	0.6363766	0.0025315	0.1090648	0.1271632	0.1381878	0.0417547	0.2267687	0.6030496	0.3130796	0.5553717	0.6941033	0.6443614	0.7737710	0.6971931	0.4122814	0.2316653	0.3157518	0.2576282	0.5650718	0.7535034	0.1469730	0.2434546	0.6953286	0.4087282	0.5822167	0.4214706	0.1850576	0.2299521	0.5398202	0.6766820	0.0721898	0.1501287	0.6146182	0.1849523	0.5911637	0.5533708	0.4998320	0.6784022	0.6500179	0.6434318	0.6825635	0.6000476	0.6685323	0.4614880	0.7484660	0.2616716	0.3849017	0.6273543	0.4819182	0.2267772	0.4331740	0.2802001	0.5863474	0.5962462	0.5289135	0.7094038	0.5661318	0.5876074	0.5855452	0.3319509	0.4884498	0.5780253	0.6393253	0.7892899	0.1208004	0.6234612	0.5932318	0.4673748	0.5883916	0.7648531	0.1617821	0.4791651	0.4571735	0.5316185	0.6016664	0.4888683	0.3492105	0.4083474	0.4602646	0.5106907	0.3345135	0.6506240	0.4938886	0.2992944	0.2048515	0.6653586	0.1015768	0.0627287	0.4174748	0.6641068	0.6530734	0.5017472	0.6490700	0.0827126	0.7172226	0.2864820	0.0295705	0.2864522	0.5594172	0.2066053	0.6205453	0.4183859	0.0323891	0.4740836	0.1926553	0.6348352	0.2943383	0.2574734	0.3179153	0.1608211	0.6141448	0.3103484	0.2917887	0.6795966	0.2326378	0.6945736	0.0853193	0.7115925	0.0514170	0.6046203	0.0194131	0.1090927	0.4886511	0.5374287	0.4609892	0.3223191	0.0716640	0.0000339	0.5742900	0.5961949	0.4039010	0.2652112	0.6221137	0.0060973	0.0109622	0.5539280	0.1763085	0.1948711	0.4810037	0.4342838	0.4819519	0.2596730	0.4419328	0.0007362	0.7413083	0.5065693	0.2250752	0.3683549	0.4498979	0.0998934	0.1724037	0.5940009	0.2692898	0.6065216	0.4274339	0.5671585	0.2343777	0.0716299	0.0449526	0.6905177	0.3232766	0.3807840	0.2782281	0.1672037	0.2162841	0.4316153	0.5070747	0.0030181	0.0341267	0.2540986	0.6163436	0.5623289	0.6879503	0.2338708	0.5868934	0.2474996	0.0994539	0.1073679
0.2845193	0.7572786	0.0604655	0.1592382	0.6764932	0.2483892	0.2239408	0.1792165	0.1651939	0.6804612	0.2545823	0.0011487	0.2814483	0.1232553	0.0000136	0.0658121	0.1278370	0.4536408	0.0554464	0.3284332	0.7219160	0.6122235	0.6234038	0.0373466	0.3901365	0.1206051	0.0858982	0.0194524	0.3439940	0.7218942	0.2849260	0.1962683	0.5683037	0.5306849	0.4661355	0.4472278	0.2475310	0.3323757	0.5672193	0.2146429	0.7260204	0.5448264	0.5614277	0.1525800	0.7054551	0.2361085	0.4737725	0.3649917	0.2657221	0.3181010	0.3079861	0.7285200	0.0021583	0.3940557	0.6320636	0.3197925	0.6584525	0.7162214	0.2247252	0.6438892	0.6675888	0.6101433	0.6717364	0.5210230	0.6519460	0.2024667	0.4622263	0.3926129	0.5341425	0.5819069	0.5058665	0.2490811	0.0627887	0.0925239	0.1175027	0.7706867	0.5111510	0.5723978	0.6528922	0.3500722	0.5103634	0.0110676	0.2402192	0.4883361	0.3896770	0.6158710	0.4400495	0.6250403	0.4785771	0.5692627	0.2748993	0.5803126	0.0268416	0.3139064	0.0921987	0.5003760	0.4373347	0.3657790	0.1123419	0.0012878	0.3417238	0.0042587	0.2570581	0.6117104	0.2778845	0.0731816	0.1522590	0.5890914	0.1240812	0.1206877	0.0919381	0.3428589	0.4284112	0.1378900	0.1083261	0.0055909	0.5805176	0.0768968	0.2759154	0.0543827	0.5741483	0.1604991	0.7400553	0.2259836	0.0016609	0.7012598	0.2931802	0.5905334	0.2730827	0.5513442	0.2276365	0.2835411	0.6557823	0.2568426	0.1971256	0.3070453	0.0460606	0.7659120	0.1208517	0.5603622	0.0178768	0.3944610	0.0338220	0.3948802	0.6218690	0.4465388	0.6791696	0.1302256	0.0901767	0.0000561	0.5130868	0.5291207	0.3808907	0.2453367	0.8183575	0.0166306	0.0205940	0.3634788	0.2272643	0.3459654	0.4862825	0.3746659	0.0220200	0.3227188	0.6062781	0.1264631	0.6314342	0.3096681	0.0410610	0.3203415	0.0682526	0.4512084	0.0232330	0.5445242	0.0899302	0.3707013	0.0838042	0.5704205	0.3107894	0.1820096	0.0920987	0.3095640	0.2108089	0.4128149	0.0366319	0.1679256	0.5682960	0.4749822	0.3554752	0.0127276	0.0814314	0.1708218	0.7082317	0.4447856	0.5483028	0.1115180	0.5094002	0.3930591	0.1309051	0.1487736
0.0459617	0.3349412	0.1043071	0.3067442	0.6262049	0.0839619	0.2382978	0.1390201	0.0568175	0.4932753	0.3889440	0.0041962	0.4256435	0.0893947	0.1143232	0.0431179	0.0807547	0.5166889	0.0765903	0.3563810	0.6758724	0.6282063	0.4416750	0.0477043	0.4167254	0.0042394	0.0911093	0.0365883	0.0540648	0.6287273	0.3482104	0.3879558	0.5815997	0.6404950	0.7019550	0.6009394	0.4119383	0.3844022	0.2598505	0.6455494	0.6257808	0.7271018	0.6519294	0.3391517	0.6488931	0.5981693	0.5328618	0.6347749	0.1196984	0.5161565	0.4570404	0.7485938	0.0641835	0.5747650	0.5979102	0.1274636	0.4052050	0.6347768	0.3194555	0.8204768	0.6164298	0.5642812	0.4225874	0.5539962	0.7949895	0.3211185	0.4260448	0.5005606	0.5344481	0.4772916	0.6080685	0.2303240	0.4021802	0.0947110	0.5537364	0.7532410	0.6551581	0.7648622	0.5905630	0.5322323	0.6492013	0.2084588	0.2657750	0.3736404	0.6066138	0.6164567	0.0045709	0.7209864	0.5885366	0.4122857	0.6402306	0.5190526	0.1376028	0.3999031	0.3584918	0.3158352	0.5145894	0.4803738	0.2053993	0.2296017	0.4882648	0.0182440	0.4939688	0.6923151	0.4683231	0.1419142	0.2197398	0.7316823	0.0057281	0.1149894	0.2981530	0.3015833	0.5176952	0.1971436	0.5179364	0.1447176	0.7259704	0.0756320	0.0087612	0.0621177	0.6092054	0.1622678	0.6404925	0.1446736	0.0077539	0.8767718	0.4385791	0.2987330	0.2249786	0.5654990	0.2274541	0.0635083	0.6631482	0.1951064	0.2944957	0.6228667	0.2166482	0.6050399	0.1230582	0.6434890	0.0358625	0.6076533	0.0247384	0.4138560	0.5497047	0.6902483	0.6959306	0.2148247	0.0178240	0.0021602	0.4763645	0.5786615	0.4078641	0.3283516	0.5698187	0.0147701	0.0061976	0.3778941	0.4838882	0.5410141	0.2951507	0.1727185	0.4984564	0.1330459	0.7014665	0.1388116	0.6191506	0.5929619	0.3335984	0.3918457	0.0005395	0.1770130	0.4380169	0.4399682	0.1518426	0.6645208	0.0552598	0.7673051	0.4189117	0.0023913	0.0532810	0.0950586	0.2415923	0.0640401	0.2736239	0.1762748	0.0233889	0.4387187	0.3465988	0.0197378	0.2632864	0.2109214	0.4689910	0.4312602	0.7306901	0.1097278	0.5561647	0.2449514	0.0021560	0.1075422
0.2586821	0.7918646	0.1063743	0.6243306	0.6235828	0.3649102	0.1251096	0.2258699	0.0847012	0.4556014	0.2920728	0.0009891	0.3077194	0.1311312	0.1251449	0.1380626	0.1926751	0.4312497	0.0916921	0.5083242	0.6273097	0.6225698	0.4532491	0.0347568	0.1467504	0.0590994	0.1030809	0.0584085	0.0672319	0.6723361	0.3632932	0.3068477	0.6562761	0.6595414	0.7052628	0.7021128	0.3514636	0.2271535	0.4404757	0.1123626	0.6104016	0.6334669	0.5093197	0.2560037	0.7023927	0.3398015	0.4423773	0.3391301	0.4936989	0.1509486	0.4525867	0.5562371	0.0010414	0.4129371	0.6726265	0.2308071	0.4955526	0.6452261	0.4559219	0.6387978	0.7763390	0.7284351	0.7144882	0.5950948	0.7846227	0.3275243	0.4879869	0.3129857	0.4720664	0.6032492	0.7320396	0.1228499	0.4064702	0.4471815	0.4646865	0.6388316	0.4610327	0.6353523	0.6934722	0.5601116	0.5485857	0.2330191	0.4802207	0.6039389	0.7329804	0.6709984	0.0287583	0.6886355	0.5652751	0.4403742	0.6771497	0.6310403	0.1982216	0.4158937	0.4736519	0.2595924	0.5691006	0.6221788	0.3573895	0.1832364	0.4552611	0.1753519	0.4912574	0.6560714	0.3027190	0.0591567	0.3326753	0.7803743	0.0048355	0.1650282	0.2941221	0.4251461	0.5018136	0.4337471	0.5830329	0.0668239	0.6867700	0.2637035	0.1620627	0.1269389	0.5936708	0.2086535	0.6043465	0.5265806	0.0189933	0.7375048	0.3964501	0.4825353	0.2564339	0.3633623	0.4394864	0.3567977	0.6604313	0.0954462	0.2390097	0.5656234	0.3128171	0.6250143	0.0020337	0.7370477	0.0153916	0.5353764	0.0117543	0.3433728	0.4954940	0.5020328	0.7123406	0.2436736	0.1624533	0.3573876	0.5718264	0.6340191	0.4101711	0.3497880	0.6742211	0.0060539	0.0135121	0.6412646	0.1140488	0.3829379	0.2266713	0.2444382	0.0833047	0.3299684	0.7094234	0.1847620	0.6854007	0.3365088	0.1417138	0.4809335	0.0116849	0.2670037	0.1086583	0.1820328	0.2323751	0.5415305	0.0307724	0.5001344	0.1245052	0.0010082	0.1022637	0.5835520	0.5478942	0.3430328	0.3064882	0.3238402	0.0681631	0.2627310	0.2891166	0.0180746	0.0578591	0.3243753	0.6173013	0.3936657	0.5999401	0.1144229	0.5331864	0.7347126	0.0060929	0.2308780
0.2155771	0.6706526	0.1442471	0.1311069	0.5937327	0.3534181	0.2292758	0.2674456	0.1514638	0.5490931	0.3305809	0.0020776	0.1906456	0.0007919	0.1297966	0.1111930	0.2130922	0.3827042	0.0657368	0.5139840	0.6278690	0.6060336	0.3340453	0.0232890	0.1452513	0.0080350	0.0414643	0.0673413	0.0744379	0.7709645	0.3997748	0.3333412	0.5726622	0.6511289	0.7637601	0.6799378	0.3844075	0.1952108	0.2825893	0.4506173	0.4592760	0.5488524	0.1983391	0.0164586	0.6983058	0.6430749	0.4057604	0.3097251	0.0006775	0.1450697	0.2782231	0.5478021	0.0006544	0.3233634	0.7727294	0.0795951	0.4014558	0.5297237	0.4193466	0.6545213	0.7063845	0.4822363	0.4816624	0.4191350	0.7590768	0.5540404	0.7658496	0.5069218	0.3252228	0.6930605	0.4323055	0.3264943	0.2774460	0.1805085	0.5781499	0.6974403	0.4574366	0.6642379	0.6627890	0.4885127	0.6116614	0.2516371	0.3647084	0.5116428	0.6186287	0.7414102	0.0093850	0.5358083	0.4663121	0.4768622	0.4990462	0.3463972	0.0182726	0.3685038	0.3590130	0.3994579	0.5066427	0.5668438	0.3541592	0.3782520	0.2688262	0.3114679	0.2095077	0.6003383	0.2915566	0.1980213	0.2997813	0.6140084	0.0109947	0.1460083	0.3225117	0.5137139	0.3829900	0.2946100	0.5808674	0.1286979	0.6914234	0.2589211	0.0203662	0.1550611	0.5139071	0.0733276	0.7499391	0.2986544	0.0226953	0.7355478	0.2138523	0.4702933	0.0984703	0.4951821	0.3876283	0.0905326	0.7685696	0.1931256	0.0168768	0.2373829	0.4414031	0.6837391	0.0013524	0.5053379	0.0471153	0.7265520	0.0950135	0.5093571	0.5356211	0.3775756	0.7041411	0.3997528	0.0001401	0.3388916	0.6952522	0.6669827	0.5651398	0.3834239	0.3729430	0.0012777	0.0120395	0.4423149	0.3681651	0.3716082	0.2261107	0.3289008	0.5844271	0.3321717	0.5508953	0.0514547	0.6502906	0.5263064	0.4457525	0.5670812	0.0446945	0.2331556	0.5871294	0.1809751	0.4558201	0.6101191	0.0035847	0.5531384	0.0513872	0.0384787	0.0710507	0.0206663	0.0869580	0.0505622	0.2130657	0.1988573	0.3275515	0.3946902	0.2290514	0.0315662	0.1180469	0.3362019	0.5968490	0.4959061	0.5275343	0.1864631	0.6245932	0.2740447	0.0005560	0.1767515
0.1474563	0.6623203	0.0955440	0.3383856	0.4322950	0.4127682	0.2033333	0.2451074	0.1330176	0.5271055	0.2375471	0.0063296	0.0661241	0.0496095	0.0017552	0.0521597	0.1483185	0.4783380	0.0378574	0.4890077	0.6555987	0.5394289	0.4786690	0.1132399	0.2464504	0.0909648	0.0690567	0.0043515	0.1848216	0.6326338	0.3592036	0.3666716	0.6013553	0.6477166	0.5333153	0.5163470	0.3740131	0.1580280	0.5093964	0.2631230	0.3828448	0.6734476	0.4385793	0.0505598	0.5913664	0.4802543	0.4115765	0.5389975	0.1790656	0.3346771	0.5987556	0.7135082	0.0776126	0.2706452	0.7115827	0.2734270	0.5038379	0.6798533	0.5126175	0.6121714	0.5802845	0.8022154	0.5858934	0.5371410	0.6752742	0.5068729	0.6326549	0.6114367	0.1905330	0.5757328	0.5284615	0.2174858	0.5976748	0.2662405	0.5017259	0.5702617	0.4802207	0.7144665	0.6961718	0.7620388	0.5524898	0.2260238	0.4021486	0.5886733	0.5806041	0.6542199	0.2764188	0.6079562	0.6758979	0.2399484	0.6810913	0.5246990	0.2258015	0.4480452	0.4171242	0.4813629	0.5056481	0.6439767	0.4160389	0.3492732	0.3613793	0.3731582	0.4547060	0.6789981	0.4615963	0.0733087	0.2253278	0.6788880	0.0582952	0.1353288	0.4242278	0.7059866	0.4559815	0.3540653	0.6824537	0.1017501	0.6996615	0.4196711	0.0054051	0.3285341	0.6553523	0.2391008	0.6141290	0.2362224	0.0069471	0.5322219	0.2123647	0.6821333	0.1890648	0.3506441	0.3442550	0.4494469	0.6362096	0.1442054	0.2337872	0.4992051	0.2110417	0.5733914	0.0002706	0.6421969	0.0277569	0.6403939	0.0608028	0.2618477	0.3987662	0.5254470	0.6074779	0.2794205	0.0624848	0.0010168	0.7426897	0.6410259	0.2789441	0.3422199	0.7440767	0.0019700	0.0048830	0.3239771	0.0878088	0.2887518	0.5269797	0.4399615	0.5608797	0.4580826	0.8312819	0.0039722	0.6374809	0.4517682	0.1328928	0.4992576	0.0597644	0.3395554	0.3128623	0.4133874	0.1918406	0.2865708	0.3349607	0.5063373	0.1586655	0.2734858	0.1502782	0.5902735	0.5612803	0.1454375	0.3173905	0.2027024	0.3076535	0.4899030	0.5326146	0.4746074	0.1199725	0.3051937	0.5582056	0.3508874	0.6804871	0.2705315	0.5969170	0.3064706	0.1542248	0.2080016
0.1680180	0.6403762	0.0827198	0.1609957	0.6275724	0.1002962	0.0503172	0.2640973	0.1363524	0.3833983	0.2621819	0.0041153	0.2896142	0.0772592	0.0015770	0.1298628	0.0662581	0.2010614	0.0948445	0.3557274	0.3402879	0.5732934	0.6291796	0.0409187	0.3028558	0.1446399	0.1459295	0.0194832	0.3284670	0.6287693	0.2729708	0.2357823	0.5579991	0.6805630	0.6621048	0.6050111	0.2706583	0.2115189	0.7558925	0.4529790	0.6086169	0.5955350	0.5576984	0.1547030	0.6346255	0.2666143	0.3192218	0.3808474	0.0290268	0.1425730	0.3586496	0.7978854	0.1373322	0.3726529	0.7246926	0.2736171	0.4627349	0.7063028	0.5274973	0.6296546	0.7622495	0.6783818	0.5740057	0.5308004	0.7448784	0.5245752	0.6533416	0.4292983	0.3882476	0.5068596	0.5088558	0.3437234	0.0877517	0.1207773	0.5333135	0.7775030	0.5005707	0.8061479	0.5936348	0.5377113	0.5917966	0.2092683	0.4194102	0.5953452	0.6690219	0.5560192	0.2545031	0.7297356	0.6989029	0.6418189	0.5606424	0.3682169	0.1272147	0.5321089	0.4492050	0.4227011	0.5737307	0.6017282	0.3835160	0.3414180	0.5431414	0.3964806	0.4592170	0.6283676	0.3115055	0.1120573	0.2199623	0.8485308	0.0397702	0.0175527	0.2865495	0.4035184	0.5254267	0.4391476	0.6045778	0.1637653	0.6720186	0.2972902	0.2463469	0.2448552	0.6367405	0.2400140	0.6588159	0.2117675	0.0048083	0.7564698	0.5345889	0.4198849	0.2850272	0.3225645	0.3874335	0.2740095	0.6433907	0.2834769	0.1088429	0.5654780	0.0908157	0.4725108	0.0059806	0.8846658	0.0209319	0.5449420	0.0191209	0.3835801	0.4712439	0.4878131	0.5662817	0.2032862	0.1668365	0.0143424	0.4475820	0.6793486	0.3202135	0.3246053	0.7191807	0.0168581	0.0388473	0.5673198	0.4375101	0.5379306	0.4079985	0.2776242	0.0330593	0.1303159	0.6838261	0.0110112	0.6494066	0.5133373	0.1814263	0.3483077	0.1683529	0.2427343	0.0098599	0.7601839	0.1737722	0.4664294	0.0507738	0.5869616	0.1075300	0.0006859	0.0852668	0.0777311	0.3910062	0.4257455	0.1886338	0.2439453	0.0225116	0.4223722	0.2888468	0.0048969	0.0721943	0.1293466	0.6843386	0.1647571	0.3325910	0.1473228	0.5872536	0.6041689	0.1000362	0.1234983
0.3672784	0.5085770	0.1203817	0.4500193	0.5146744	0.4072609	0.0506909	0.3751646	0.1609442	0.5991749	0.2065304	0.0001885	0.3356056	0.0022434	0.1700354	0.0884515	0.0662239	0.4392225	0.0139431	0.3608410	0.4490835	0.7750064	0.5138533	0.2309582	0.1861523	0.1605153	0.1305964	0.0206218	0.2432746	0.5525635	0.3129597	0.1341888	0.8057126	0.7296654	0.8024990	0.6200999	0.4784746	0.3814920	0.2817464	0.1348336	0.7401331	0.6157274	0.4921943	0.3675942	0.8755497	0.1880360	0.2597971	0.5104392	0.3993850	0.3031265	0.5660499	0.5355405	0.1884247	0.2426510	0.6537731	0.4833685	0.5901180	0.7606769	0.3224141	0.8310326	0.6850679	0.5737888	0.6706483	0.6484423	0.7115421	0.4314540	0.5175969	0.5028459	0.4849792	0.6121978	0.4654553	0.0770348	0.1888689	0.2865533	0.2788512	0.6741058	0.7681116	0.5978509	0.6391097	0.4405074	0.5526524	0.1393786	0.4001826	0.4496198	0.6556920	0.8297525	0.0110220	0.7203362	0.5061891	0.4680311	0.5227366	0.4354341	0.0765396	0.5647775	0.2247589	0.2608555	0.5894703	0.5473536	0.2773493	0.0731687	0.3158707	0.2788301	0.4481995	0.6432446	0.2729697	0.0763559	0.4773450	0.6419773	0.1970677	0.1319693	0.4816109	0.4113979	0.7196587	0.4333426	0.4304235	0.0255142	0.8985827	0.3651317	0.2420871	0.2235119	0.5458306	0.3578971	0.8254926	0.1728007	0.0114360	0.6966116	0.0750712	0.2757366	0.1865554	0.6918806	0.2527738	0.1960793	0.7076830	0.0865978	0.1357827	0.3673216	0.1243376	0.6777957	0.0005941	0.5903032	0.0064382	0.3582723	0.0392234	0.2488150	0.5035709	0.4505593	0.5694359	0.3461473	0.1278409	0.0008184	0.4858585	0.5498492	0.3173980	0.2466343	0.6247060	0.0223561	0.0100218	0.6485200	0.0710311	0.3353630	0.2846002	0.5540156	0.1229744	0.4263457	0.6270671	0.0002847	0.6189556	0.4010815	0.0465677	0.1862473	0.0001494	0.1805687	0.0072020	0.3091501	0.1277592	0.5464998	0.1153813	0.5436931	0.2004643	0.0026588	0.0932863	0.0571375	0.4421423	0.0090112	0.1067047	0.2036193	0.3638529	0.4396334	0.6327538	0.1098542	0.1329134	0.2437227	0.6973983	0.4523846	0.7711345	0.1521761	0.6289896	0.2872328	0.0652318	0.1541901
