Gene symbol	B cell	CD4 Naive	CD4 Memory	CD8 Naive	CD8 Memory	CD8 Effector	Treg cell	Th cell	Monocytes CD14	Monocytes CD16	DC	pDC	NK	Plasma
HLA-DRB5	1267.073121	12.41323814	51.60662603	15.33681524	45.54134717	221.6157012	126.749525	49.22723479	541.218604	685.4353306	2233.05438	829.0689912	44.43828034	304.1665385
IL2RG	242.3175748	258.4275379	329.9104941	214.2518232	342.4685128	443.3170569	462.3042277	425.1030134	37.1376351	58.99510715	90.54816823	241.4259829	621.4283455	230.4312723
CTSS	128.1985902	47.66166926	64.21529455	48.63202087	47.5445462	69.6012151	37.01544626	32.65168664	743.3767254	953.2627962	281.4826628	147.7772782	100.9371577	97.67629027
IER3	1.896329863	6.425811699	9.038954264	5.62548577	11.59689078	10.83568293	5.624243527	7.475614648	71.46485592	4.755920678	33.71580851	16.82598183	16.20312667	2.156921666
AMICA1	5.558517549	28.39266562	33.50060494	33.42069985	38.23626216	17.20195099	29.03077501	23.73735666	104.6712697	64.3761003	157.6012592	143.5123991	6.037166906	2.167383805
LDHB	242.7674339	1159.899134	1116.934199	1083.382598	907.4796268	489.6723858	1260.024909	1435.964738	179.3730566	107.4431628	305.399628	664.4012743	351.1464292	508.4966633
PEA15	11.37146554	2.969750998	3.825751993	2.059558221	2.533761804	5.939772473	5.037164631	4.644747722	11.44429042	9.475952159	34.72611432	22.52363829	8.979501403	2.001001203
H2AFY	65.68767681	62.23227008	72.08875465	55.97231202	55.34504256	69.92078183	77.72620939	78.14538844	239.1111643	216.5157919	309.9745384	251.7792749	109.5354475	56.1173333
NUDT8	23.19280884	6.332567019	7.886639638	7.350898605	12.48092685	12.1804344	9.534374187	7.284238176	3.98136281	8.698566542	23.12898052	48.31973446	31.53331668	39.10368213
RARRES3	187.6198405	673.960008	739.0674518	615.8606054	854.9121048	1391.70348	629.7688143	627.4640175	196.6796534	300.4520285	163.3404991	93.61152553	2032.526239	325.854202
GIMAP1	3.923847047	66.73242797	60.16459939	56.60688379	67.29251777	75.30281459	53.38026726	59.66447853	46.53961865	40.84566061	18.08022363	2.490985292	75.61153892	3.879724073
TUBA4A	66.96460101	107.1644944	119.218285	84.46771717	122.1339335	157.5199485	162.0791466	155.8566376	46.9035618	57.50226884	23.37890911	8.34763402	73.83675559	95.78172991
HLA-DQB2	18.08030165	0.218548267	1.066539308	1.302945763	1.595543451	0.883840443	0.760167646	0.381668245	1.99929593	1.815923023	28.11677006	3.853291068	1.529771913	0
SAMHD1	8.785391207	34.93537088	39.17225558	27.87029412	35.31445268	45.71419888	24.1658854	21.82007308	78.86689148	64.91585012	130.0098742	128.5537213	72.2547927	11.36998969
CRIP3	6.242629864	0.261451415	0.205704241	0	0	0	0.237785319	1.000338911	1.495134807	0	17.23519079	0	1.000400017	0
DTD2	3.048437879	3.720775042	2.9110128	3.134834687	4.187850635	3.303597697	2.869511812	2.442857127	0.865575757	0.37964557	5.195261075	0	1.60833811	1.676241186
CIDEB	1.756977056	3.185807642	3.688742295	2.640775351	4.294123574	6.355231671	5.434640756	3.695062547	8.474474197	3.612758713	12.32199624	0	15.39053183	3.21983609
IL18	0.567075849	0.419567632	0.326603214	0	0	0.458791035	0	0	21.42562025	5.644313728	46.19354918	7.767031589	11.41042954	0
C19orf38	17.83319723	5.591949382	7.462312284	2.570320146	5.404725379	6.336159637	1.866537225	0.642662587	211.1574345	332.1208461	93.87525902	9.077830078	13.59557343	45.87574365
CPVL	4.802645168	2.470585406	4.809308687	2.801870295	1.326236295	3.387022863	0	2.108888325	144.4142211	87.65878253	334.621717	16.86070272	4.504359672	2.109243167
MYLPF	3.396014106	2.278473958	1.366975483	0	7.36900865	3.146429141	1.43175191	4.136414269	5.858968996	3.421955199	21.96865086	29.67214525	11.13798288	0
SEMA4A	2.529471847	0.518504897	1.602165476	0.496098654	0.903298188	2.075624482	0.505556313	0.410797481	12.24445998	12.52921635	25.05769329	6.826930302	0.83044677	55.16087214
ADAM15	0.806457239	0.582957187	1.138710342	0.427365995	0.600690305	1.184367669	2.851910012	0.850626609	6.165861012	2.457329202	8.735803308	1.62668785	3.489139493	2.769682735
CMPK2	6.074480768	5.110119998	10.50031237	3.496185482	6.562801276	5.920493051	1.475527159	0.981768412	13.11269291	16.00550197	22.06747414	6.394416417	11.19469521	4.645711061
ETS2	0.910064831	1.773479304	1.909948838	2.777711442	1.242512093	1.784133845	0.691523463	1.978858264	7.565348126	8.608393848	13.63839534	0	1.415326019	0
GBP2	10.87226782	43.71032373	61.33808892	37.73007579	68.37076227	74.18683205	65.84393959	45.87681493	38.22618088	107.9104589	25.78921735	10.32999093	87.24530736	9.981077162
SURF6	7.563920636	5.554773875	5.088910698	5.828227049	7.151472197	7.807346397	8.115289572	5.528303146	3.055142054	3.848996491	6.852025754	2.840455966	11.5004755	5.890602733
NDRG2	2.013695275	4.724548115	4.462212361	3.140990854	2.861414443	2.193084494	6.125792664	7.008935151	0.99804033	0.885078355	43.72601002	3.879927945	1.34202039	0.511638585
SULT1A1	1.344177237	4.177902665	4.205924563	2.761570796	3.758868519	4.658279402	3.262333297	2.518177261	52.54873552	41.82592952	16.75053032	2.625140379	3.0738683	4.076297564
C10orf128	5.60120377	1.781580629	9.358528406	0.221632543	2.740638826	11.6475763	9.779371141	10.45577088	1.442322209	1.19634151	34.36859252	1.564175314	22.37280967	5.10787196
CCDC86	3.72503983	4.12224654	3.237205153	5.29669102	3.534049825	3.600610576	7.025613076	6.4609899	2.286545702	3.678873096	9.640265571	8.43874712	5.220019558	0.976992589
TMC6	17.23402803	16.9213198	20.21745068	14.6007738	20.86035434	22.20221945	41.29729384	30.05416133	6.128034498	26.50214819	9.377799137	13.14764634	29.96989615	26.19447615
COL9A2	2.756054633	0.419681884	0.793135675	0.084302025	0.389566346	0.079061216	0.917927902	0	3.18770167	3.06145319	10.11951243	0.824771334	0.763636492	2.512753161
LILRB3	0.602794289	0.370149116	1.294040071	0.811694963	0.171738995	0.73221205	0.294471745	0.063379454	22.0353029	22.11655669	12.78788833	0.439117131	1.459885795	2.494633648
FAHD2A	6.291913158	8.748491422	8.516466468	10.62803262	7.586465794	9.388035312	15.63413243	14.80198892	7.906944125	9.420634363	12.43787405	27.8148045	15.22869296	16.31005286
COQ2	9.639652465	6.136965971	6.255838556	5.684653079	5.022295194	11.04142372	6.749460825	4.072622543	35.1629694	54.76308023	21.48413952	14.69750617	15.6382145	9.437619069
MAN2B1	8.509672965	2.656194656	3.172712761	2.176068046	3.032345825	3.597762214	3.09337556	3.036563333	4.817661513	3.955197759	10.25199362	25.44514177	2.701599328	4.454510829
CS	6.378798156	4.253046164	4.391946121	4.168101316	4.802498592	4.297067942	3.967912213	3.883140114	4.772117953	5.408385209	10.67730846	4.745070846	3.884136534	6.847752429
ATP1B1	0.8737421	0.55367306	1.39149523	0.093788589	2.276924467	0.44931781	3.500618867	1.052776443	0.928869424	1.5454157	15.43820863	4.202474373	1.154762922	2.643385361
PAK1	3.644551798	2.215738876	2.550942613	3.213735995	2.02489156	3.970812456	0.737255658	2.273311764	26.24425631	31.08471121	47.26222469	11.8114521	6.403382727	4.287405298
ASPHD2	1.433861456	0.282141563	0.562350364	0.334553635	0.099960833	0.228166093	0.505552621	0.106082975	1.657151959	2.3666829	4.372052355	2.453446175	0.379085089	7.251554961
GIMAP5	10.27477883	164.0142796	146.8674227	130.3118391	136.9919307	150.2721373	86.42539735	133.2989817	24.70411724	28.51603549	14.84915304	10.0444118	133.8459696	14.95982614
PLCD1	0.608099305	2.122106329	3.871876776	1.548989116	4.060099269	4.794859707	3.58615163	3.595075805	1.188865012	2.20713075	6.167283285	0	1.766027947	2.21792827
NADK	3.425780045	1.17375292	1.654489523	0.951518648	1.248712059	2.328914601	0.925312716	1.088644204	9.982969342	14.83427467	7.481696204	9.950658016	4.436943234	2.824204862
SMARCD3	0.47810474	1.664681695	1.823976726	3.845561807	1.0092239	1.199220721	1.571386814	1.345408247	21.34011773	2.044955131	9.793213165	0	1.393072051	0
IL1R2	0	0	0.330089002	0	0	0	0.891151883	0.214031732	2.820290538	0.103956937	14.49568029	1.26275767	0	0
AHR	0.877844349	0.488133443	1.004711141	0.672940283	1.007396319	0.695643805	0.371837929	0.142864914	4.387377144	1.633141926	7.039616416	2.094224441	0.453044027	1.145962719
BST1	2.312278432	2.124998259	3.969461546	3.589948287	1.745440283	2.179419913	0	0.296770201	176.3606893	38.82966076	31.44182509	25.20076071	3.250199388	2.983098781
HCK	26.07032894	4.019186319	6.995798351	3.28935913	6.059779166	4.310875097	0	0.125993542	123.7065202	287.6259877	88.71414624	23.77851502	5.901229212	9.250056167
HPSE	0.23344017	0.450934909	1.195692671	0.152794011	0.474167933	0.584324176	1.116763679	0.455994617	7.306737419	0.941755327	2.267603183	0	0.381764664	0
MS4A6A	7.602469739	4.724379368	11.1934988	4.951483668	4.715097078	5.25433857	1.586751444	1.917012962	362.7721743	25.21247062	258.16594	243.1546072	7.766555143	8.071930692
NCF2	9.877633596	4.931556943	8.408908047	5.133810397	3.326070458	4.048064404	1.937624947	1.878062867	224.7917337	156.3435892	124.5129234	27.22413948	3.975611826	10.56724467
NLRP3	0.548247545	0.594889382	1.122349003	0.579290028	1.81289289	0.766013961	0.088326658	0.616780748	10.51409243	3.506948221	5.921235416	3.263586538	1.066672864	1.325478698
PIK3IP1	40.72413185	143.5896388	87.73955607	132.1296593	78.95064839	48.03580974	142.6390461	135.4705387	7.490520672	20.0467447	4.902248509	8.73009911	44.27383239	5.562214158
PTPRCAP	1820.133559	1036.897325	1312.347619	1104.095399	1593.124926	2482.037173	1888.891325	1496.435402	51.37736435	77.60603015	91.15637258	937.7143815	2996.187736	660.2947552
RPS6	17551.07226	20956.67943	18266.50582	22490.62554	19565.43651	15183.40388	20850.88608	22709.40506	9085.54512	8373.233428	11494.84585	14433.8128	11079.31004	11984.13498
CD14	8.517539987	7.001445052	14.45736186	8.35373182	4.593533492	6.120315213	0.267034242	1.589925406	701.1808836	56.08942058	137.0984919	7.931015538	8.683745221	8.232861469
RPL3	3970.505429	4835.343412	4233.523448	5169.662211	4932.160602	4126.864006	5628.292569	6289.056016	1973.888912	1554.098522	2650.707763	4337.547981	3063.758391	4267.415731
CD74	11516.00352	287.0154254	502.7539851	253.2698636	477.8784185	984.1832642	411.8678816	297.9216307	2582.948182	2767.761382	12186.33154	11698.49146	755.8902751	2562.285885
CEBPB	42.03301916	56.50572436	63.27690266	45.8033794	65.5046152	74.84051324	70.57615454	56.68651815	357.1126654	742.6433433	172.3562703	10.73044402	101.8605273	46.22896928
RPS19	12345.20339	11871.58462	11302.84302	12943.04205	12265.12002	10117.56778	11206.303	11964.34723	5766.301771	15629.37917	8208.718393	9972.915627	7672.665536	9822.125872
RPS5	10207.91056	8400.407384	7190.150939	9865.248595	7739.670539	5574.184517	8475.412056	9405.331114	4183.149071	3600.836408	6239.682792	7717.683386	4395.266091	9115.268677
LY6E	566.0076348	435.2680256	747.6550451	395.1459923	607.1472389	760.860919	579.0620838	503.0525631	1179.7201	2017.311302	1018.63509	412.7948729	1302.616268	603.7450262
NFKBIA	224.8704285	173.7258326	302.2009261	134.8785397	303.083446	213.8212339	375.0399963	168.3433754	770.1438689	285.4702426	377.3364172	182.7044631	302.4140734	122.2416534
CFD	22.83287522	16.58945314	35.90663342	19.77776771	14.79218819	20.93147697	3.613257258	3.456569457	1110.899264	1375.923867	250.6744449	37.36945247	27.85854538	35.52123804
RPSA	4522.66435	4575.883864	4470.04101	4911.491934	4505.312754	3535.590471	4728.173763	4764.544469	1274.748773	1362.293488	2668.915165	3528.881324	2659.234638	3113.848714
RPL5	1894.424037	1988.035146	1806.677602	2054.128048	1895.706317	1472.786787	2336.27058	2418.366474	950.9038948	819.430114	1436.43006	1757.79124	1214.331754	1659.429158
RPS3	2208.959002	2943.961124	2697.266552	3122.144754	3068.904755	2728.984129	2985.630123	3229.316724	1326.601209	1083.727903	1680.851477	1894.462384	1878.579889	1701.298515
IFI6	188.083478	235.131849	552.9602323	231.9666713	282.4863562	372.1632702	88.74155265	82.13329038	1558.601176	966.8616178	998.3063989	58.74018624	562.9418412	613.79749
LGALS3	26.52221226	27.45383232	143.5665468	21.51963807	103.4493992	63.66129284	229.9409791	68.26921173	1117.830089	644.6873496	593.980129	14.92936109	82.53739878	281.0570809
DDX5	345.1260798	357.0775314	316.9306965	324.8143032	353.7069343	437.4815628	477.3568212	435.897207	121.9461212	204.6847126	190.0633715	312.5884728	423.1710637	178.4326494
PSAP	89.61999186	58.43781636	72.1158658	61.70825174	63.34579228	87.0994422	52.0983919	48.6187708	716.9966116	1050.272015	356.0381381	407.801186	150.1176428	143.4488603
HINT1	1210.094971	1446.313171	1519.31747	1293.696883	1449.045428	1181.607048	1315.667	1414.059734	600.0890356	504.1644184	1041.82239	1972.89987	1006.827019	1643.580178
TALDO1	91.27226388	78.48888064	98.08582442	66.45633439	82.42404574	109.1442081	106.8960523	101.4975402	555.994706	283.7389805	277.6255936	184.1274364	114.0925714	174.8965095
CTSD	17.29959576	32.32203976	37.24141961	36.32441159	40.57316063	87.94315147	70.25882685	62.37136537	273.133502	133.419887	59.62165392	66.5801764	302.83178	54.30433912
BRI3	32.94331939	32.79711499	41.48263417	29.93094485	33.30986017	31.58177875	37.10816703	24.7241508	502.2702768	605.5252281	191.2396944	230.9379765	29.43391939	68.23258134
EIF4A2	243.6888851	244.9795645	228.6445681	251.4398249	236.587341	232.6711889	234.449805	232.3174989	59.27312334	117.980796	81.0870167	152.4446022	196.1272703	129.5746006
TSTD1	474.5759479	403.9330423	402.983243	362.5104733	375.2374359	331.0932943	613.1778805	566.7027613	44.7003923	158.1803615	125.9254477	259.7209161	430.6898154	287.7709152
NPM1	824.6117017	1131.349022	964.3786976	1257.600992	916.8515307	713.3620743	878.3382489	1041.848858	383.4886979	352.1366839	629.7781081	887.7442487	618.7051861	867.5101512
HMGN1	471.9189108	378.0455939	372.700915	389.3702175	342.9279644	343.987938	372.5887121	392.3834607	152.0741928	136.8398347	396.99482	592.2953509	434.769381	383.9227881
